0	1.000000
1	0.394702
2	0.046820
3	-0.061104
4	-0.063606
5	-0.023746
6	0.011110
7	0.007752
8	-0.006104
9	-0.006654
10	-0.004578
11	0.006287
12	0.010255
13	0.004944
14	-0.003724
15	-0.000061
16	-0.001648
17	-0.006837
18	-0.000794
19	0.001526
20	0.012941
21	0.011476
22	0.010072
23	-0.000061
24	-0.003479
25	-0.004700
26	0.003296
27	0.004822
28	-0.001953
29	-0.013124
30	-0.006165
31	0.002869
32	0.005250
33	0.000794
34	-0.007813
35	-0.009889
36	-0.001709
37	0.010072
38	0.007020
39	-0.003418
40	-0.013368
41	-0.015932
42	-0.001831
43	0.009217
44	0.007264
45	0.007081
46	0.001892
47	0.000061
48	0.000549
49	-0.000977
50	-0.005067
51	-0.005311
52	-0.002381
53	0.010682
54	0.010133
55	0.006226
56	0.010011
57	0.006287
58	0.006532
59	0.015322
60	0.009156
61	-0.003540
62	-0.005494
63	0.002564
64	0.002930
