0	1.000000
1	0.024905
2	0.002075
3	0.002014
4	-0.004700
5	0.000794
6	-0.005860
7	0.004578
8	0.002991
9	-0.001709
10	-0.009706
11	-0.001587
12	0.004029
13	0.003418
14	0.012147
15	-0.010560
16	0.004578
17	-0.005860
18	-0.005128
19	-0.000366
20	-0.000061
21	0.006593
22	-0.001648
23	-0.007936
24	-0.009340
25	-0.000916
26	0.001587
27	0.003296
28	0.009034
29	0.002808
30	0.002686
31	0.005005
32	-0.004700
33	0.008363
34	-0.002381
35	0.005372
36	-0.009034
37	-0.005555
38	-0.001404
39	0.008302
40	0.002442
41	-0.001953
42	0.010682
43	0.003602
44	0.001892
45	-0.004395
46	0.001709
47	-0.000366
48	0.000122
49	-0.001343
50	-0.000427
51	0.007997
52	0.004395
53	0.002198
54	0.009156
55	-0.006837
56	0.001709
57	-0.006043
58	-0.006043
59	0.002625
60	0.011598
61	-0.004334
62	-0.007325
63	0.005921
64	0.004029
