0	1.000000
1	0.310157
2	0.004883
3	-0.060371
4	-0.034367
5	-0.007447
6	0.010805
7	0.010805
8	-0.008790
9	-0.011354
10	-0.007813
11	0.007325
12	0.011110
13	0.003479
14	-0.008912
15	0.000916
16	0.005005
17	0.003785
18	0.009889
19	0.005433
20	0.009889
21	0.003418
22	0.000610
23	-0.002808
24	-0.007874
25	-0.005067
26	-0.004761
27	0.004761
28	0.003479
29	0.000671
30	-0.000061
31	-0.000183
32	0.001038
33	0.004334
34	-0.006837
35	-0.001221
36	-0.006776
37	0.000977
38	-0.003113
39	-0.008607
40	0.000488
41	-0.001282
42	0.002808
43	-0.001038
44	-0.008119
45	-0.002014
46	-0.002625
47	0.006409
48	0.011415
49	-0.000427
50	-0.006898
51	0.001221
52	0.008668
53	0.011842
54	0.005433
55	0.013368
56	0.017641
57	0.000305
58	-0.003907
59	-0.000183
60	-0.003174
61	-0.001343
62	-0.009278
63	0.003174
64	0.008302
