0	1.000000
1	0.214931
2	-0.006471
3	-0.029239
4	-0.017580
5	0.001770
6	0.005005
7	0.009767
8	0.002564
9	-0.007997
10	-0.002075
11	0.002808
12	0.009278
13	0.003174
14	-0.002686
15	-0.000855
16	-0.002808
17	0.001160
18	0.002259
19	0.005433
20	0.006715
21	0.004334
22	-0.006715
23	-0.010072
24	-0.008302
25	-0.004334
26	-0.001892
27	0.004334
28	0.004029
29	0.003724
30	0.001038
31	0.003174
32	-0.001221
33	0.010743
34	0.002198
35	-0.006043
36	-0.004700
37	-0.006165
38	0.002930
39	-0.007936
40	-0.001892
41	-0.003052
42	0.006287
43	0.002198
44	-0.009217
45	-0.007081
46	0.001038
47	0.001831
48	0.004029
49	-0.003724
50	0.000183
51	0.005128
52	0.010072
53	0.010499
54	0.008302
55	0.001038
56	0.007142
57	-0.002503
58	-0.004639
59	0.007630
60	0.000977
61	-0.004883
62	-0.004578
63	0.000061
64	0.001831
