0	1
1	0.504108
2	0.192196
3	0.0153072
4	-0.0423791
5	-0.0340502
6	-0.00872046
7	0.00233716
8	0.00155641
9	-0.000203452
10	0.00319165
11	0.00378167
12	0.00322217
13	-0.000417077
14	-0.00511936
15	-0.00554153
16	-0.00309501
17	0.000450138
18	0.00147248
19	0.00130972
20	0.00128938
21	0.000368757
22	-0.000465397
23	-0.00290682
24	-0.00523126
25	-0.00359347
26	-0.000755316
27	0.000447595
28	-0.00130972
29	-0.00244142
30	-0.00115205
31	-0.000373843
32	6.86651e-05
