0	1
1	0.640755
2	0.386943
3	0.179669
4	0.0322522
5	-0.0453418
6	-0.0628285
7	-0.0433836
8	-0.0149766
9	0.00710302
10	0.0160168
11	0.014702
12	0.00832373
13	0.00267794
14	-0.000841783
15	-0.00267031
16	-0.00179546
17	0.000292462
18	0.00374352
19	0.00529738
20	0.00596115
21	0.0059764
22	0.0048091
23	0.00219728
24	-0.000559493
25	-0.00213116
26	-0.00244397
27	-0.00065359
28	0.0020981
29	0.00577804
30	0.00619512
31	0.0056636
32	0.00542454
